368	0.239072123	0.22838064	Box Cafe Restaurant
369	0.239072123	0.22838064	Gobistro
370	0.239072123	0.22838064	Cafe Cosmic
371	0.239072123	0.22838064	Magic Monkey
372	0.239072123	0.22838064	Hotel Lindrum
373	0.239072123	0.22838064	Squires Loft City Steakhouse
374	0.239072123	0.22838064	Rider +
375	0.239072123	0.22838064	Rider +
376	0.239597843	0.228538351	Cafe Miro
377	0.239597843	0.228538351	Cafe Miro
378	0.239597843	0.228538351	The King Indian Cafe
379	0.239597843	0.228538351	Cafe Tiffany
380	0.239597843	0.228538351	Post Deng Cafe
381	0.239597843	0.228538351	Caffe Venice
382	0.239597843	0.228538351	Nicks Bar
383	0.239072123	0.22838064	Milano On Queen
384	0.239072123	0.22838064	Sapa House
385	0.239072123	0.22838064	Nudo Cafe
386	0.239072123	0.22838064	Chilli Cafe
387	0.239072123	0.22838064	European
388	0.246650933	0.22621942	Gi Gi Japanese Sushi
389	0.246650933	0.22621942	The Westin Melbourne On Regent Place
390	0.246650933	0.22621942	The Westin Melbourne On Regent Place
391	0.246650933	0.22621942	Guggenheim Cafe
392	0.246650933	0.22621942	Sweet Mama's Cafe
393	0.246650933	0.22621942	Sweet Mama's Cafe
394	0.246650933	0.22621942	St James Take Away Food
395	0.246650933	0.22621942	St James Take Away Food
396	0.246650933	0.22621942	Tengu Sushi Cafe
397	0.246650933	0.22621942	Tengu Sushi Cafe
398	0.246650933	0.22621942	Isseki
399	0.247978664	0.228357276	Cafe Paci
400	0.248358564	0.227564828	Cafe Paci
401	0.246224985	0.230543808	Alfred's Place
402	0.247970989	0.239482693	Alfred's Place
403	0.249448378	0.241530985	Cravings Sandwich Bar
404	0.249793741	0.241291499	Rose Garden Barbecue Shop
405	0.247798308	0.239642351	Salon Rouge
406	0.247970989	0.239482693	Da Marconi Pizza
407	0.122761373	0.261057904	Wrapt Cuisine
408	0.122761373	0.261057904	Coffee First
409	0.122761373	0.261057904	Helvetica
410	0.019183023	0.466342691	Saki Sushi Bar
411	0.014896679	0.483334557	Saki Sushi Bar
412	0.014628063	0.482639462	City Baths Cafe
413	0.013415453	0.481697092	City Baths Cafe
414	0.012306453	0.485351696	Sarti
415	0.011577352	0.499950642	Sarti
416	0.018047161	0.481214224	Chris's Daily Grind
417	0.022636658	0.482049507	Chris's Daily Grind
418	0.022636658	0.482049507	Langtons Restaurant
419	0.022636658	0.482049507	Langtons Restaurant
420	0.021600568	0.482018354	Bluestone
421	0.026899979	0.475297153	Medusa
422	0.026305186	0.482281205	Bluebag Cafe
423	0.017295036	0.485283549	Chine On Paramount/Paramount China Express
424	0.02145091	0.48523682	Cae Cafe Melbourne
425	0.02145091	0.48523682	Hell's Kitchen
426	0.02145091	0.48523682	Quizeen
427	0.02145091	0.48523682	Cafe E S E
428	0.01882231	0.493354052	Swiss Rosti Bar
429	0.01882231	0.493354052	Schwob's Swiss
430	0.024885359	0.490207627	Schwob's Swiss
431	0.026903816	0.495560055	Kourys Coffee Lounge
432	0.045380763	0.460581384	Kourys Coffee Lounge
433	0.045380763	0.460581384	Schwobs Swiss Gourmet Sandwich Bar
434	0.041240239	0.468305313	Saluti Cafe
435	0.041247913	0.468301419	Saluti Cafe
436	0.046700819	0.468690828	The Vault Bar & Restaurant
437	0.050089219	0.459444309	The Hub Sandwich & Salad
438	0.049613385	0.460102411	Subway Sandwich
439	0.050089219	0.459444309	Subway Sandwich
440	0.050089219	0.459444309	Manchester Lane
441	0.050089219	0.459444309	Le Croissant Bakery Cafe
442	0.050089219	0.459444309	Le Croissant Bakery Cafe
443	0.050089219	0.459444309	Miyabi Japanese Restaurant
444	0.050089219	0.459444309	Kri Kri Restaurant
445	0.052326407	0.45958255	The Swiss Club of Victoria
446	0.052326407	0.45958255	Segafredo Zanetti
447	0.052311057	0.458355911	Segafredo Zanetti
448	0.048654042	0.464734432	Campari Bistro
449	0.048032387	0.464605927	Campari Bistro
450	0.049828278	0.465402268	Verve
451	0.04856962	0.465343857	Jarrah Restaurant & Bar
452	0.050377022	0.465184199	Jarrah Restaurant & Bar
453	0.049809091	0.466223922	Park Hyatt Melbourne
454	0.049828278	0.465402268	Sturt Lunch Bar
455	0.048151346	0.464927189	Her Thai
456	0.054245093	0.463272201	Sud
457	0.053757747	0.464734432	La Stradda Cafe
458	0.053420058	0.462945097	Ciampini Bar & Cucina
459	0.052360943	0.468186543	Ciampini Bar & Cucina
460	0.053450757	0.466348532	Blue Bag
461	0.053984152	0.466771041	Blue Bag
462	0.053903567	0.465301022	Cibo
463	0.056324949	0.456792433	Caffe Court
464	0.056056333	0.456693134	Kawa Japanese Takeaway
465	0.057207544	0.454109405	Sposabella
466	0.056094706	0.456924833	Sposabella
467	0.056094706	0.456924833	Petty Sessions Cafe
468	0.057207544	0.454109405	Petty Sessions Cafe
469	0.060899096	0.456009721	Cafe Bakpak
470	0.061202249	0.455797493	Cafe Bakpak
471	0.062173104	0.460022582	Yoyogi Japanese Cafe
472	0.055522938	0.462635517	Sofitel Hotel
473	0.055522938	0.462635517	Variety Cafe
474	0.055522938	0.462635517	Spicey Noodle Cafe
475	0.054828374	0.461319314	Mr Birds Myo
476	0.056021796	0.467711464	Yu.u Japanese Restaurant
477	0.056631938	0.464929136	Dion
478	0.056631938	0.464929136	Chezphat
479	0.060741764	0.461926792	Crystal Jade Restaurant
480	0.059130068	0.462695875	Relax Dine Unwine
481	0.059099369	0.462645252	Relax Dine Unwine
482	0.059099369	0.462645252	Taste Buds of Melbourne
483	0.058730981	0.462466124	Taste Buds of Melbourne
484	0.060204532	0.462378507	E Fifty Five
485	0.061896813	0.462226637	CBD Cafe Bar
486	0.060423262	0.464588403	Zest Wraps & Smoothies
487	0.062330436	0.461992992	Decoy
488	0.062153917	0.461391355	Zukini
489	0.058780867	0.466223922	Gust Cofetarie
490	0.059229839	0.4659085	Gust Cofetarie
491	0.059713348	0.467004687	.Com Internet Cafe
492	0.058780867	0.466225869	Brown Sugar Cafe
493	0.059249026	0.465902659	Brown Sugar Cafe
494	0.033661429	0.471846989	Macchiato On Collins
495	0.034417391	0.471500415	Chaise Lounge
496	0.032767321	0.47171459	Roses Only Expresso Bar
497	0.034985322	0.48366166	Duxton Hotel
498	0.032107293	0.480519129	Mary Martin Book Shop
499	0.032107293	0.480519129	Mary Martin Book Shop
500	0.03408354	0.483994605	Zululounge
501	0.032107293	0.480519129	Skewers
502	0.03617107	0.483153482	Luck Cup
503	0.03617107	0.483153482	Ito Japanese Noodle Bar
504	0.036635392	0.482908154	Places
505	0.03548418	0.482888683	Sushi Ten
506	0.03526545	0.482917889	Cafe Momento
507	0.03526545	0.482917889	Club Sandwich
508	0.035380571	0.481060408	Hudsons Coffee
509	0.040092864	0.470334134	Hudsons Coffee
510	0.040806616	0.46904519	Trios Cafe
511	0.041140467	0.469950566	Trios Cafe
512	0.040998484	0.469853214	Daniels Restaurant
513	0.040806616	0.46904519	Hako
514	0.040092864	0.470334134	Schwobs Gourmet Sandwich Bar
515	0.040092864	0.470326346	Schwobs Gourmet Sandwich Bar
516	0.039513421	0.475676827	QUPI
517	0.042767513	0.475785862	In Zone Cafe
518	0.039528771	0.47567488	The Bond Store Cafe
519	0.043109039	0.469267154	Jasmine
520	0.044010821	0.476085707	Jasmine
521	0.044010821	0.476085707	Mr Birds Myo
522	0.039847273	0.480297166	Mr Birds Myo
523	0.041397571	0.484183469	Trios Cafe
524	0.045407625	0.481679568	Cafe Euro Food & Wine Bar
525	0.045407625	0.481679568	Cafe Euro Food & Wine Bar
526	0.045407625	0.481679568	Shmik Cafe
527	0.045407625	0.481679568	Momo Cafe
528	0.04539995	0.481683462	Riva Cafe
529	0.045407625	0.481679568	Riva Cafe
530	0.045407625	0.481679568	Pesaro
531	0.043408354	0.481149972	Pesaro
532	0.034187149	0.489966193	Hungry Jack's
533	0.035319173	0.484857146	Thai Viet
534	0.038369884	0.487386358	Cafe Dominoes
535	0.038369884	0.487386358	Cafe Dominoes
536	0.038369884	0.487386358	Cafe Saba
537	0.038369884	0.487386358	Cafe 108
538	0.038370268	0.487386164	Cafe 108
539	0.035668374	0.484814311	Jjs Connoissures
540	0.034402041	0.499732573	Jjs Connoissures
541	0.036524108	0.499448305	Bridge Deli
542	0.040622422	0.488649991	Bridge Deli
543	0.040280896	0.499123148	Il Primo Posto Cucina E Bar
544	0.048017038	0.4719716	Il Primo Posto Cucina E Bar
545	0.048017038	0.4719716	Riverwalk Cafe
546	0.048017038	0.4719716	Riverwalk Cafe
547	0.048017038	0.4719716	Othello
548	0.048017038	0.4719716	Othello
549	0.048017038	0.4719716	Gourmet Southbank
550	0.050300274	0.469308041	Gourmet Southbank
551	0.049206623	0.47401405	The Oak Tree Cafe
552	0.04824728	0.472773782	Gateway Deli Bistro
553	0.05230722	0.469232107	Sheraton Towers Hotel
554	0.052403154	0.469169801	Arkibar Cafe
555	0.052403154	0.469169801	Cafe Scaletti
556	0.049482914	0.47663672	Cafe Scaletti
557	0.053043995	0.479522242	Cafe Y
558	0.053043995	0.479522242	Cafe Y
559	0.053043995	0.479522242	McDonald's
560	0.053043995	0.479522242	McDonald's
561	0.053043995	0.479522242	Fine Food Corner
562	0.053327961	0.479076368	Fine Food Corner
563	0.053278075	0.479006275	Good Taste Cafe
564	0.053278075	0.479006275	The Armoury Cafe
565	0.053278075	0.479006275	Chafs Cafe
566	0.053278075	0.479006275	Sparkling Cafe
567	0.053278075	0.479006275	Sparkling Cafe
568	0.053278075	0.479006275	J Cs Cafe
569	0.053838332	0.47841632	J Cs Cafe
570	0.057341852	0.474093879	Asia On Collins
571	0.057341852	0.474093879	Bergerac Restaurant
572	0.057341852	0.474093879	Tatou
573	0.057341852	0.474093879	Savoy Park Plaza International
574	0.057311153	0.474539753	Cafe Fontana
575	0.057311153	0.474539753	Cafe Tono
576	0.057341852	0.474093879	Subway
577	0.057341852	0.474093879	Subway
578	0.057341852	0.474093879	Delifrance - Bourke Street
579	0.057341852	0.474093879	Delifrance - Bourke Street
